weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Motor Vehicle/Vessel,f,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,Sierra Vista Police Department,31.56594,-110.27322,I,AZ0020900,SIERRA VISTA,Sierra Vista,Arizona,43814,49,3,9,13,1.3,1.7,2021-02-28 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,42,
Motor Vehicle/Vessel,f,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Responding to Disturbance Call,Sierra Vista Police Department,31.56594,-110.27322,I,AZ0020900,SIERRA VISTA,Sierra Vista,Arizona,43814,49,3,9,13,1.3,1.7,2021-02-28 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,Sierra Vista Police Department,31.56594,-110.27322,I,AZ0020900,SIERRA VISTA,Sierra Vista,Arizona,43814,49,3,9,13,1.3,1.7,2021-07-04 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,25,
None,f,None (no bias),Victim Was Stranger,Bar/Nightclub,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,26,26 Years Old,All Other,Page Police Department,35.829692,-111.773728,I,AZ0030800,PAGE,Page,Arizona,7530,15,5,1,9,2.1,4.0,2021-04-18 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,26,
None,f,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,25,25 Years Old,Responding to Disturbance Call,Page Police Department,35.829692,-111.773728,I,AZ0030800,PAGE,Page,Arizona,7530,15,5,1,9,2.1,4.0,2021-07-17 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,25,
Unknown,f,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,45,45 Years Old,Responding to Disturbance Call,Page Police Department,35.829692,-111.773728,I,AZ0030800,PAGE,Page,Arizona,7530,15,5,1,9,2.1,4.0,2021-12-24 00:00:00,0,Not Specified,Other Major Injury,2021,5,F,45,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Handling Persons with Mental Illness,Avondale Police Department,33.346541,-112.495534,I,AZ0070100,AVONDALE,Avondale,Arizona,91009,107,18,23,36,1.4,2.0,2021-01-02 00:00:00,0,Hispanic or Latino,Minor Injury,2021,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,Avondale Police Department,33.346541,-112.495534,I,AZ0070100,AVONDALE,Avondale,Arizona,91009,107,18,23,36,1.4,2.0,2021-05-14 00:00:00,0,Unknown,Minor Injury,2021,5,F,29,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-10-03 00:00:00,17,Not Hispanic or Latino,None,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Parent,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,61,61 Years Old,Attempting Other Arrests,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-12-23 00:00:00,23,Hispanic or Latino,Minor Injury,2021,5,F,61,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,All Other,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-03-11 00:00:00,19,Hispanic or Latino,None,2021,5,F,50,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-03-26 00:00:00,19,Not Hispanic or Latino,Minor Injury,2021,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-01-11 00:00:00,16,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-01-11 00:00:00,16,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,50,50 Years Old,All Other,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-05-04 00:00:00,13,Not Hispanic or Latino,Minor Injury,2021,5,F,50,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-07-05 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Chandler Police Department,33.300625,-111.8382,I,AZ0070500,CHANDLER,Chandler,Arizona,281162,282,38,46,110,1.2,1.7,2021-07-05 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,Gilbert Police Department,33.330627,-111.78834,I,AZ0071100,GILBERT,Gilbert,Arizona,272941,260,33,31,96,1.1,1.5,2021-03-05 00:00:00,23,Unknown,None,2021,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Gilbert Police Department,33.330627,-111.78834,I,AZ0071100,GILBERT,Gilbert,Arizona,272941,260,33,31,96,1.1,1.5,2021-09-11 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,98,98 Years Old,Attempting Other Arrests,Mesa Police Department,33.41802,-111.83668,I,AZ0071700,MESA,Mesa,Arizona,513713,739,134,107,298,1.6,2.5,2021-02-27 00:00:00,0,Not Specified,None,2021,5,F,98,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",Paradise Valley Police Department,33.531094,-111.94291,I,AZ0071900,PARADISE VALLEY,Paradise Valley,Arizona,12895,31,5,3,9,2.6,3.7,2021-05-13 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,All Other,Peoria Police Department,33.346541,-112.495534,I,AZ0072100,PEORIA,Peoria,Arizona,194566,166,30,23,67,1.0,1.5,2021-03-15 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,5,F,18,99
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Peoria Police Department,33.346541,-112.495534,I,AZ0072100,PEORIA,Peoria,Arizona,194566,166,30,23,67,1.0,1.5,2021-06-11 00:00:00,5,Not Hispanic or Latino,Minor Injury,2021,5,F,27,
Blunt Object,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,21,21 Years Old,Responding to Disturbance Call,Peoria Police Department,33.346541,-112.495534,I,AZ0072100,PEORIA,Peoria,Arizona,194566,166,30,23,67,1.0,1.5,2021-07-26 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,21,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,Peoria Police Department,33.346541,-112.495534,I,AZ0072100,PEORIA,Peoria,Arizona,194566,166,30,23,67,1.0,1.5,2021-09-04 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,26,
Other,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,21,21 Years Old,All Other,Peoria Police Department,33.346541,-112.495534,I,AZ0072100,PEORIA,Peoria,Arizona,194566,166,30,23,67,1.0,1.5,2021-09-10 00:00:00,9,Not Hispanic or Latino,None,2021,5,F,21,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-06-17 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-06-17 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-06-17 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-06-17 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-12-29 00:00:00,3,Not Hispanic or Latino,Minor Injury,2021,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-12-29 00:00:00,3,Unknown,None,2021,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,Scottsdale Police Department,33.5695,-111.88542,I,AZ0072500,SCOTTSDALE,Scottsdale,Arizona,245886,338,104,37,134,1.5,2.5,2021-12-29 00:00:00,21,Not Hispanic or Latino,Minor Injury,2021,5,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,59,59 Years Old,All Other,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-02-02 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,59,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-05-10 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Responding to Disturbance Call,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-08-28 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,45,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,Responding to Disturbance Call,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-08-28 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,44,
Blunt Object,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-12-23 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,26,
Blunt Object,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,Surprise Police Department,33.346541,-112.495534,I,AZ0072700,SURPRISE,Surprise,Arizona,145832,119,22,24,41,1.0,1.4,2021-12-23 00:00:00,0,Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,43,43 Years Old,Attempting Other Arrests,White Mountain Apache Tribal,35.390934,-110.320908,I,AZ0098900,WHITE MOUNTAIN APACHE TR,White Mountain Apache Tribal,Arizona,0,23,7,5,16,0,0,2021-03-02 00:00:00,0,Not Hispanic or Latino,Other Major Injury,2021,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,43,43 Years Old,Attempting Other Arrests,White Mountain Apache Tribal,35.390934,-110.320908,I,AZ0098900,WHITE MOUNTAIN APACHE TR,White Mountain Apache Tribal,Arizona,0,23,7,5,16,0,0,2021-03-02 00:00:00,0,Not Hispanic or Latino,Other Major Injury,2021,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,29,29 Years Old,Responding to Disturbance Call,White Mountain Apache Tribal,35.390934,-110.320908,I,AZ0098900,WHITE MOUNTAIN APACHE TR,White Mountain Apache Tribal,Arizona,0,23,7,5,16,0,0,2021-08-15 00:00:00,16,Not Hispanic or Latino,Possible Internal Injury,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,51,51 Years Old,Responding to Disturbance Call,White Mountain Apache Tribal,35.390934,-110.320908,I,AZ0098900,WHITE MOUNTAIN APACHE TR,White Mountain Apache Tribal,Arizona,0,23,7,5,16,0,0,2021-01-18 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,51,0
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,Pima County Sheriff's Office,32.170643,-110.94519,I,AZ0100000,PIMA,Pima,Arizona,337376,445,508,61,331,1.5,4.0,2021-03-06 00:00:00,14,Not Specified,Other Major Injury,2021,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,Pima County Sheriff's Office,32.170643,-110.94519,I,AZ0100000,PIMA,Pima,Arizona,337376,445,508,61,331,1.5,4.0,2021-03-06 00:00:00,14,Not Specified,Other Major Injury,2021,5,F,24,
None,f,None (no bias),Victim Was Acquaintance,School/College,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,All Other,Pima County Sheriff's Office,32.170643,-110.94519,I,AZ0100000,PIMA,Pima,Arizona,337376,445,508,61,331,1.5,4.0,2021-03-24 00:00:00,12,Not Specified,Other Major Injury,2021,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,Pinal County Sheriff's Office,32.919038,-111.367005,I,AZ0110000,PINAL,Pinal,Arizona,246264,189,147,16,124,0.8,1.9,2021-12-12 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,Attempting Other Arrests,Casa Grande Police Department,32.878384,-111.751495,I,AZ0110100,CASA GRANDE,Casa Grande,Arizona,62566,71,11,8,11,1.3,1.6,2021-07-16 00:00:00,15,Not Hispanic or Latino,None,2021,5,F,46,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,Apache Junction Police Department,33.422348,-111.543236,I,AZ0111300,APACHE JUNCTION,Apache Junction,Arizona,44607,62,8,3,23,1.5,2.2,2021-07-13 00:00:00,21,Not Hispanic or Latino,None,2021,5,F,25,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,24,24 Years Old,Attempting Other Arrests,Gila River Indian Community,32.919038,-111.367005,I,AZ0111500,GILA RIVER INDIAN COMNTY,Gila River Indian Community,Arizona,0,122,10,17,30,0,0,2021-02-06 00:00:00,22,Hispanic or Latino,Minor Injury,2021,5,F,24,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,55,55 Years Old,Responding to Disturbance Call,Yavapai County Sheriff's Office,34.54184,-112.466515,I,AZ0130000,YAVAPAI,Yavapai,Arizona,90878,112,18,5,42,1.3,1.9,2021-06-01 00:00:00,0,Not Specified,None,2021,5,F,55,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Responding to Disturbance Call,Yavapai County Sheriff's Office,34.54184,-112.466515,I,AZ0130000,YAVAPAI,Yavapai,Arizona,90878,112,18,5,42,1.3,1.9,2021-06-01 00:00:00,0,Not Specified,Minor Injury,2021,5,F,45,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,51,51 Years Old,Responding to Disturbance Call,Yavapai County Sheriff's Office,34.54184,-112.466515,I,AZ0130000,YAVAPAI,Yavapai,Arizona,90878,112,18,5,42,1.3,1.9,2021-11-15 00:00:00,0,Not Specified,None,2021,5,F,51,
