weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Blunt Object,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,CORONA,Corona,California,160590,130,12,21,60,0.9,1.4,2023-07-05 00:00:00,16,Not Specified,None,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Handling Persons with Mental Illness,I,SANTA PAULA,Santa Paula,California,31206,25,2,3,8,0.9,1.2,2023-05-27 00:00:00,8,Not Specified,Possible Internal Injury,2023,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,MONUMENT,Monument,Colorado,12544,24,2,3,6,2.2,2.8,2023-01-16 00:00:00,10,Hispanic or Latino,Minor Injury,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Community Center,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Attempting Other Arrests,I,DENVER,Denver,Colorado,712222,1264,137,244,190,2.1,2.6,2023-01-23 00:00:00,19,Not Hispanic or Latino,Other Major Injury,2023,5,F,34,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-02-07 00:00:00,16,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,All Other,I,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,520332,414,41,110,175,1.0,1.4,2023-04-13 00:00:00,23,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,21,21 Years Old,"Handling, Transporting, Custody of Prisoners",I,CAROL STREAM,Carol Stream,Illinois,38691,53,8,9,13,1.6,2.1,2023-10-22 00:00:00,18,Not Specified,None,2023,5,F,21,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,AURORA,Aurora,Illinois,176712,275,23,46,55,1.8,2.3,2023-07-04 00:00:00,0,Hispanic or Latino,Minor Injury,2023,5,F,25,
,,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,SPRINGFIELD,Springfield,Illinois,112781,211,6,30,22,2.1,2.4,2023-01-21 00:00:00,12,Not Specified,None,2023,5,F,27,
Other,t,None (no bias),Victim was Otherwise Known,Convenience Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,WASHINGTON,Washington,Illinois,15808,24,0,1,5,1.6,1.9,2023-06-04 00:00:00,0,Not Hispanic or Latino,Minor Injury,2023,5,F,24,
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,SOUTH BELOIT,South Beloit,Illinois,7875,12,0,2,1,1.8,1.9,2023-05-05 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,"Handling, Transporting, Custody of Prisoners",I,VANDERBURGH,Vanderburgh,Indiana,64668,,,,,,,2023-11-05 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,47,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,SOMERSET,Somerset,Kentucky,12345,36,7,1,3,3.0,3.8,2023-06-02 00:00:00,18,Not Hispanic or Latino,Minor Injury,2023,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,44,44 Years Old,Responding to Disturbance Call,I,OPELOUSAS,Opelousas,Louisiana,15358,23,2,13,9,2.3,3.1,2023-02-08 00:00:00,13,Not Hispanic or Latino,None,2023,5,F,44,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,I,ALEXANDRIA,Alexandria,Louisiana,43461,96,4,12,27,2.5,3.2,2023-05-28 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,43,43 Years Old,All Other,I,ALEXANDRIA,Alexandria,Louisiana,43461,96,4,12,27,2.5,3.2,2023-08-15 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,LANSING,Lansing,Michigan,112529,137,29,46,26,1.6,2.1,2023-12-06 00:00:00,3,Not Specified,Minor Injury,2023,5,F,22,
Other,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,All Other,I,OAKLAND,Oakland,Michigan,24565,895,47,146,163,42.4,50.9,2023-05-09 00:00:00,6,Unknown,None,2023,5,F,23,
Firearm (Automatic),f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,I,SP: WAYNE COUNTY,State Police:,Michigan,0,,,,,0,0,2023-08-25 00:00:00,9,Not Specified,None,2023,5,F,35,
Firearm (Automatic),f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,I,SP: WAYNE COUNTY,State Police:,Michigan,0,,,,,0,0,2023-08-25 00:00:00,9,Not Specified,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,61,61 Years Old,Responding to Disturbance Call,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4.0,5.1,2023-10-19 00:00:00,9,Not Specified,None,2023,5,F,61,
Personal Weapons,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,61,61 Years Old,Responding to Disturbance Call,I,DETROIT,Detroit,Michigan,615501,1839,184,626,495,4.0,5.1,2023-10-19 00:00:00,9,Not Specified,None,2023,5,F,61,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",I,COMMERCE TOWNSHIP,Commerce Township,Michigan,38806,,,,,,,2023-11-04 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,ST. ANN,St. Ann,Missouri,12637,40,15,3,12,3.4,5.5,2023-05-14 00:00:00,17,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,BILLINGS,Billings,Montana,121365,143,16,15,25,1.3,1.6,2023-12-16 00:00:00,8,Not Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,All Other,I,GASTON,Gaston,North Carolina,0,106,59,18,56,0,0,2023-05-13 00:00:00,22,Not Hispanic or Latino,Minor Injury,2023,5,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW YORK,New York,New York,8184044,26503,5185,6813,8915,4.1,5.8,2023-02-05 00:00:00,8,Hispanic or Latino,Minor Injury,2023,5,F,50,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,30,30 Years Old,Responding to Disturbance Call,I,YONKERS,Yonkers,New York,206702,528,38,94,48,3.0,3.4,2023-12-26 00:00:00,23,Unknown,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,SIDNEY,Sidney,Ohio,20163,29,1,4,12,1.6,2.3,2023-06-17 00:00:00,22,Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,37,37 Years Old,Responding to Disturbance Call,I,TEMPLE,Temple,Texas,93073,119,8,22,35,1.5,2.0,2023-03-15 00:00:00,19,Hispanic or Latino,Minor Injury,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,PORT ARTHUR,Port Arthur,Texas,55371,91,8,23,28,2.1,2.7,2023-07-09 00:00:00,11,Not Hispanic or Latino,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,AMARILLO,Amarillo,Texas,201684,312,20,46,55,1.8,2.1,2023-03-15 00:00:00,3,Not Hispanic or Latino,None,2023,5,F,29,
Blunt Object,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,OGDEN,Ogden,Utah,86593,129,12,13,25,1.6,2.1,2023-10-22 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,HENRICO COUNTY POLICE D,Henrico County Police Department,Virginia,334046,646,37,113,63,2.3,2.6,2023-05-16 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,HENRICO COUNTY POLICE D,Henrico County Police Department,Virginia,334046,646,37,113,63,2.3,2.6,2023-05-16 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,27,
None,f,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,VIRGINIA BEACH,Virginia Beach,Virginia,453991,594,46,120,151,1.6,2.0,2023-02-23 00:00:00,10,Not Hispanic or Latino,None,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,ONEIDA,Oneida,Wisconsin,20596,28,19,7,26,1.7,3.9,2023-07-19 00:00:00,21,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,21,21 Years Old,"Handling, Transporting, Custody of Prisoners",I,ELMORE,Elmore,Alabama,58572,70,31,1,40,1.2,2.4,2023-01-04 00:00:00,1,Not Hispanic or Latino,Minor Injury,2023,5,F,21,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,"Handling, Transporting, Custody of Prisoners",I,PRESCOTT,Prescott,Arkansas,3010,5,0,2,1,2.3,2.7,2023-05-11 00:00:00,6,Not Hispanic or Latino,Minor Injury,2023,5,F,44,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,MESA,Mesa,Arizona,515848,748,166,105,340,1.7,2.6,2023-02-06 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,33,
Blunt Object,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,MESA,Mesa,Arizona,515848,748,166,105,340,1.7,2.6,2023-02-06 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,I,MOHAVE,Mohave,Arizona,81679,81,94,4,82,1.0,3.2,2023-08-12 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,RIDGECREST,Ridgecrest,California,28530,28,4,4,15,1.1,1.8,2023-05-19 00:00:00,8,Hispanic or Latino,None,2023,5,F,20,40
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,All Other,I,FRESNO,Fresno,California,547134,732,145,117,224,1.6,2.2,2023-07-17 00:00:00,17,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,All Other,I,FRESNO,Fresno,California,547134,732,145,117,224,1.6,2.2,2023-07-17 00:00:00,17,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,MERCED,Merced,California,94125,70,8,16,30,0.9,1.3,2023-12-03 00:00:00,3,Not Specified,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,MERCED,Merced,California,94125,70,8,16,30,0.9,1.3,2023-12-03 00:00:00,3,Not Specified,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,20,20 Years Old,Responding to Disturbance Call,I,SAN DIEGO,San Diego,California,1378349,1485,214,292,352,1.3,1.7,2023-01-06 00:00:00,15,Not Hispanic or Latino,Minor Injury,2023,5,F,20,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,I,EL PASO,El Paso,Colorado,207095,420,109,112,189,2.6,4.0,2023-01-25 00:00:00,11,Not Hispanic or Latino,Minor Injury,2023,5,F,30,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,LOVELAND,Loveland,Colorado,78656,88,15,22,33,1.4,2.0,2023-08-06 00:00:00,7,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-07-28 00:00:00,15,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Attempting Other Arrests,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,371,77,68,122,0,0,2023-07-28 00:00:00,15,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,MIAMI-DADE,Miami-Dade,Florida,1160149,2360,270,790,837,2.7,3.7,2023-07-24 00:00:00,0,Hispanic or Latino,None,2023,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,EDMONSON,Edmonson,Kentucky,11469,6,5,0,3,0.5,1.2,2023-05-10 00:00:00,17,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Investigating Suspicious Persons or Circumstances,I,BOWLING GREEN,Bowling Green,Kentucky,76194,108,4,23,29,1.7,2.2,2023-02-05 00:00:00,2,Not Hispanic or Latino,Minor Injury,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Investigating Suspicious Persons or Circumstances,I,BOWLING GREEN,Bowling Green,Kentucky,76194,108,4,23,29,1.7,2.2,2023-02-05 00:00:00,2,Not Hispanic or Latino,Minor Injury,2023,5,F,30,
Other,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,ALEXANDRIA,Alexandria,Louisiana,43461,96,4,12,27,2.5,3.2,2023-03-12 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,25,
Other,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,ALEXANDRIA,Alexandria,Louisiana,43461,96,4,12,27,2.5,3.2,2023-03-12 00:00:00,14,Not Hispanic or Latino,None,2023,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Attempting Other Arrests,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,845222,1422,188,308,333,2.0,2.7,2023-01-22 00:00:00,9,Not Specified,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,845222,1422,188,308,333,2.0,2.7,2023-01-22 00:00:00,9,Not Hispanic or Latino,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,LANSING,Lansing,Michigan,112529,137,29,46,26,1.6,2.1,2023-12-06 00:00:00,3,Not Specified,Minor Injury,2023,5,F,22,
Other,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Investigating Suspicious Persons or Circumstances,I,MINNEAPOLIS-ST. PAUL I A,Minneapolis-St. Paul International Airport,Minnesota,0,75,44,13,31,0,0,2023-12-11 00:00:00,0,Unknown,Minor Injury,2023,5,F,21,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,ASHE,Ashe,North Carolina,24423,33,17,4,19,1.5,3.0,2023-12-22 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,27,27 Years Old,Responding to Disturbance Call,I,NAGS HEAD,Nags Head,North Carolina,3156,22,0,1,0,7.3,7.3,2023-10-22 00:00:00,3,Hispanic or Latino,Other Major Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,36,36 Years Old,Attempting Other Arrests,I,NEWARK,Newark,New Jersey,303827,816,55,262,128,3.5,4.2,2023-08-28 00:00:00,12,Hispanic or Latino,Minor Injury,2023,5,F,36,
