weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Responding to Disturbance Call,I,STERLING HEIGHTS,Sterling Heights,Michigan,131911,135,2,14,23,1.1,1.3,2021-10-30 00:00:00,16,Not Specified,None,2021,F,22,
Blunt Object,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,ST. LOUIS COUNTY POL DEP,St. Louis County Police Department,Missouri,406833,762,151,145,194,2.2,3.1,2021-11-24 00:00:00,16,Not Hispanic or Latino,None,2021,F,26,
Other,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,All Other,I,DAVIDSON,Davidson,North Carolina,116151,107,21,13,30,1,1.5,2021-10-16 00:00:00,0,Not Hispanic or Latino,None,2021,F,23,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,JACKSONVILLE,Jacksonville,North Carolina,76130,97,5,22,28,1.6,2,2021-03-13 00:00:00,21,Not Hispanic or Latino,None,2021,F,27,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,57,57 Years Old,Attempting Other Arrests,I,ST PTRL: RED WILLOW CNTY,State Patrol:,Nebraska,0,,,,,0,0,2021-04-21 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,17,98
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,PORTLAND,Portland,Oregon,664350,654,99,137,150,1.2,1.6,2021-12-02 00:00:00,10,Not Specified,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,American Indian or Alaska Native,30,35,35 Years Old,Responding to Disturbance Call,I,GEORGETOWN,Georgetown,South Carolina,8753,,,,,,,2021-06-08 00:00:00,20,Not Hispanic or Latino,Other Major Injury,2021,F,30,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,MAULDIN,Mauldin,South Carolina,25808,37,2,11,6,1.9,2.2,2021-05-22 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Traffic Pursuits and Stops,I,METROPOLITAN NASHVILLE PD,Metropolitan Nashville Police Department,Tennessee,690553,1291,149,159,251,2.1,2.7,2021-11-03 00:00:00,19,Not Hispanic or Latino,None,2021,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,AUSTIN,Austin,Texas,1016721,1436,136,177,338,1.6,2.1,2021-04-25 00:00:00,2,Hispanic or Latino,Minor Injury,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,DOUGLAS,Douglas,Arizona,16349,23,5,6,8,1.8,2.6,2021-04-02 00:00:00,0,Hispanic or Latino,Minor Injury,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Attempting Other Arrests,I,PRESCOTT VALLEY,Prescott Valley,Arizona,48921,68,12,6,19,1.5,2.1,2021-06-19 00:00:00,5,Not Hispanic or Latino,None,2021,F,33,
Fire/Incendiary Device,t,None (no bias),Relationship Unknown,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,COMMERCE CITY,Commerce City,Colorado,60845,91,3,20,25,1.8,2.3,2021-03-10 00:00:00,8,Hispanic or Latino,None,2021,F,24,
Fire/Incendiary Device,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,COMMERCE CITY,Commerce City,Colorado,60845,91,3,20,25,1.8,2.3,2021-03-10 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,DECATUR,Decatur,Illinois,69426,124,1,14,10,2,2.1,2021-05-10 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,SPRINGFIELD,Springfield,Illinois,113331,185,5,31,18,1.9,2.1,2021-10-04 00:00:00,11,Not Specified,None,2021,F,46,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,All Other,I,SPRINGFIELD,Springfield,Illinois,113331,185,5,31,18,1.9,2.1,2021-10-04 00:00:00,11,Not Specified,None,2021,F,46,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Attempting Other Arrests,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,839014,1516,73,316,142,2.2,2.4,2021-10-14 00:00:00,21,Not Specified,None,2021,F,23,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,I,DETROIT,Detroit,Michigan,673708,1854,155,621,470,3.7,4.6,2021-08-13 00:00:00,22,Not Specified,None,2021,F,33,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Traffic Pursuits and Stops,I,DETROIT,Detroit,Michigan,673708,1854,155,621,470,3.7,4.6,2021-08-13 00:00:00,22,Not Specified,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,20,20 Years Old,Traffic Pursuits and Stops,I,WHITE BEAR LAKE,White Bear Lake,Minnesota,25747,27,1,4,3,1.2,1.4,2021-05-19 00:00:00,23,Unknown,Minor Injury,2021,F,20,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,CALLAWAY,Callaway,Missouri,26120,,,,,,,2021-01-20 00:00:00,3,Not Hispanic or Latino,Minor Injury,2021,F,22,0
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Traffic Pursuits and Stops,I,RANDOLPH,Randolph,North Carolina,96274,144,25,33,44,1.8,2.6,2021-07-30 00:00:00,16,Not Specified,None,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,HOOKSETT,Hooksett,New Hampshire,14834,24,8,6,3,2,2.8,2021-07-21 00:00:00,0,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Investigating Suspicious Persons or Circumstances,I,ALBUQUERQUE,Albuquerque,New Mexico,564147,808,184,132,350,1.7,2.6,2021-03-10 00:00:00,8,Hispanic or Latino,Minor Injury,2021,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,2021-07-09 00:00:00,9,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,ROCKLAND,Rockland,New York,21272,73,43,5,44,3.7,7.8,2021-01-01 00:00:00,21,Not Hispanic or Latino,None,2021,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,REYNOLDSBURG,Reynoldsburg,Ohio,38623,,,,,,,2021-09-09 00:00:00,15,Not Specified,None,2021,F,27,
Asphyxiation,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,GREENVILLE,Greenville,South Carolina,362031,446,33,54,84,1.4,1.7,2021-10-24 00:00:00,5,Not Hispanic or Latino,Possible Internal Injury,2021,F,21,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,GREENVILLE,Greenville,South Carolina,362031,446,33,54,84,1.4,1.7,2021-10-24 00:00:00,5,Not Hispanic or Latino,Possible Internal Injury,2021,F,21,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,SUMTER,Sumter,South Carolina,39328,79,4,25,29,2.6,3.5,2021-12-11 00:00:00,0,Hispanic or Latino,None,2021,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",I,COFFEE,Coffee,Tennessee,28344,49,44,2,22,1.8,4.1,2021-07-19 00:00:00,0,Not Hispanic or Latino,None,2021,F,28,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,KNOXVILLE,Knoxville,Tennessee,191463,333,38,49,72,2,2.6,2021-05-06 00:00:00,22,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,I,BEXAR,Bexar,Texas,281606,494,623,84,422,2.1,5.8,2021-02-26 00:00:00,2,Not Hispanic or Latino,Minor Injury,2021,F,40,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,All Other,I,DUMAS,Dumas,Texas,13503,18,0,5,5,1.7,2.1,2021-02-04 00:00:00,21,Not Hispanic or Latino,Minor Injury,2021,F,49,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,AMARILLO,Amarillo,Texas,200515,304,11,41,49,1.7,2,2021-08-14 00:00:00,12,Not Hispanic or Latino,None,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Investigating Suspicious Persons or Circumstances,I,PFLUGERVILLE,Pflugerville,Texas,68978,78,13,8,28,1.2,1.8,2021-08-15 00:00:00,12,Hispanic or Latino,None,2021,F,39,
Other,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,243149,246,31,86,71,1.4,1.8,2021-11-19 00:00:00,19,Hispanic or Latino,None,2021,F,24,
Other,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,243149,246,31,86,71,1.4,1.8,2021-11-19 00:00:00,19,Not Hispanic or Latino,None,2021,F,27,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,Traffic Pursuits and Stops,I,KING WILLIAM,King William,Virginia,14484,19,1,4,11,1.6,2.4,2021-02-20 00:00:00,23,Not Hispanic or Latino,None,2021,F,47,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,26,26 Years Old,Responding to Disturbance Call,I,NEWPORT NEWS,Newport News,Virginia,178662,351,29,86,147,2.4,3.4,2021-04-03 00:00:00,23,Unknown,None,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,NORFOLK,Norfolk,Virginia,242488,504,32,64,117,2.3,3,2021-05-03 00:00:00,18,Not Hispanic or Latino,None,2021,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,ROANOKE,Roanoke,Virginia,99175,157,11,42,30,2,2.4,2021-01-06 00:00:00,21,Not Hispanic or Latino,None,2021,F,25,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,SPOKANE,Spokane,Washington,167512,107,7,6,13,0.7,0.8,2021-09-05 00:00:00,23,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,35,35 Years Old,Responding to Disturbance Call,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-09-07 00:00:00,9,Unknown,Minor Injury,2021,F,35,
Firearm,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,47,47 Years Old,Responding to Disturbance Call,I,LA PAZ,La Paz,Arizona,13715,27,21,3,26,2.2,5.6,2021-08-20 00:00:00,0,Hispanic or Latino,None,2021,F,47,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",I,MESA,Mesa,Colorado,71975,113,51,19,62,1.8,3.4,2021-05-07 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,342,367,108,105,0,0,2021-01-11 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,F,35,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,Attempting Other Arrests,I,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,526300,551,42,143,184,1.3,1.7,2021-06-11 00:00:00,6,Not Hispanic or Latino,None,2021,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,I,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,526300,551,42,143,184,1.3,1.7,2021-06-11 00:00:00,6,Unknown,None,2021,F,30,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Church/Synagogue/Temple/Mosque,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,I,ATHENS-CLARKE COUNTY,Athens-Clarke County,Georgia,127410,182,13,28,47,1.6,2.1,2021-10-30 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,F,24,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,40,40 Years Old,"Handling, Transporting, Custody of Prisoners",I,HONOLULU,Honolulu,Hawaii,985138,1686,192,256,303,2,2.5,2021-09-16 00:00:00,10,Hispanic or Latino,None,2021,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,INDIANAPOLIS,Indianapolis,Indiana,895826,,,,,,,2021-05-10 00:00:00,17,Not Hispanic or Latino,None,2021,F,33,
Other,t,None (no bias),Victim Was Neighbor,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,76,76 Years Old,All Other,I,MONTGOMERY,Montgomery,Kentucky,21187,15,1,0,1,0.7,0.8,2021-06-26 00:00:00,21,Not Hispanic or Latino,Minor Injury,2021,F,76,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,NEW BEDFORD,New Bedford,Massachusetts,96346,217,11,17,26,2.4,2.8,2021-06-21 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-10-30 00:00:00,18,Not Specified,None,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,839014,1516,73,316,142,2.2,2.4,2021-03-17 00:00:00,20,Not Hispanic or Latino,None,2021,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,27,27 Years Old,Attempting Other Arrests,I,RALEIGH,Raleigh,North Carolina,481823,578,32,70,64,1.3,1.5,2021-04-29 00:00:00,20,Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Responding to Disturbance Call,I,ROCKINGHAM,Rockingham,North Carolina,8424,34,0,2,2,4.3,4.5,2021-09-25 00:00:00,14,Not Hispanic or Latino,None,2021,F,50,
Handgun,t,None (no bias),Victim Was Stranger,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1685021,3412,421,582,1345,2.4,3.4,2021-05-11 00:00:00,14,Not Hispanic or Latino,None,2021,F,31,
Unknown,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,All Other,I,TOLEDO,Toledo,Ohio,269941,483,4,97,48,2.1,2.3,2021-08-26 00:00:00,9,Not Specified,None,2021,F,45,49
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,32,32 Years Old,Attempting Other Arrests,I,WASHINGTON,Washington,Oregon,240972,236,169,21,163,1.1,2.4,2021-05-10 00:00:00,22,Not Specified,None,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,MEMPHIS,Memphis,Tennessee,649444,1668,126,359,293,3.1,3.8,2021-01-24 00:00:00,4,Not Hispanic or Latino,None,2021,F,24,0
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,STINNETT,Stinnett,Texas,1742,1,0,3,0,2.3,2.3,2021-07-27 00:00:00,18,Hispanic or Latino,None,2021,F,31,
